https://github.com/iburn78/trader URL에서
 * branch            main       -> FETCH_HEAD
이미 업데이트 상태입니다.
Company health data collection initiated at 2026-05-17 02:00:06.890480
Updating KRX data...
Updating between dates: 2026-05-09 / 2026-05-17
FULL rescan codes:
Total 71 items.
[0-70] ['0004V0', '0009K0', '0015S0', '002960', '003460', '004720', '004970', '005850', '006800', '009270', '009830', '010770', '011070', '012690', '0126Z0', '014820', '024740', '026150', '027050', '038530', '041920', '051600', '059210', '060370', '060850', '065650', '065660', '071320', '076610', '089590', '090080', '090710', '091580', '096530', '100250', '107600', '111110', '111380', '115440', '124560', '139130', '175250', '187220', '188260', '207940', '208370', '214430', '215790', '217330', '241710', '246960', '248170', '259960', '261520', '272210', '298020', '306620', '330730', '373110', '375500', '376900', '383930', '403490', '417010', '424870', '432320', '443060', '452260', '452280', '475230', '487360']
PARTIAL rescan codes:
Total 543 items.
[0-99] ['001530', '002820', '047820', '006120', '190510', '005870', '205470', '069960', '001940', '000230', '100120', '015890', '260930', '263750', '089470', '102940', '950200', '003670', '012630', '004100', '000950', '161000', '111710', '024800', '031430', '060720', '033320', '040300', '011330', '002240', '282330', '003550', '088130', '403870', '000250', '090850', '010130', '055550', '330590', '047810', '014470', '169330', '183300', '017250', '200880', '017800', '078890', '044490', '001040', '077500', '017900', '083310', '063080', '002020', '091810', '185750', '003650', '000120', '400760', '204270', '354320', '039980', '004970', '053080', '151860', '067570', '196170', '005290', '009970', '008730', '007160', '241560', '393890', '082640', '475430', '105630', '000680', '108230', '103590', '119610', '066620', '075580', '018250', '069620', '003120', '009680', '462510', '108320', '000860', '042520', '068790', '089980', '352820', '105560', '007280', '030000', '141000', '126340', '009770', '241820']
[100-199] ['001810', '000270', '293480', '950160', '000660', '002070', '214180', '001680', '319400', '089010', '008060', '234100', '032800', '128820', '163560', '101530', '183190', '002100', '024110', '088800', '487570', '000210', '054930', '143160', '122450', '023590', '007210', '000540', '004440', '085620', '212560', '021320', '030530', '490470', '000990', '039830', '006400', '034730', '014160', '007810', '058730', '041510', '016380', '009580', '267270', '038540', '014620', '189690', '017550', '039020', '006110', '007660', '051900', '052690', '272450', '067280', '034310', '000400', '005180', '005750', '348210', '234340', '137950', '086520', '274090', '032830', '001460', '051500', '036690', '000180', '348370', '013580', '005960', '016880', '096760', '003080', '437730', '450080', '194370', '104700', '000020', '084690', '126700', '020000', '006800', '005930', '063570', '012750', '457190', '010820', '950220', '068760', '293490', '010140', '001340', '350520', '018310', '118990', '051370', '016360']
[200-299] ['001470', '003490', '009200', '267260', '241710', '005880', '102370', '071840', '071090', '079370', '025900', '035510', '005490', '009070', '001060', '257720', '029460', '067160', '012030', '002460', '004700', '003610', '053450', '102460', '004090', '207940', '267250', '024850', '011810', '297890', '003300', '267980', '033560', '234690', '000080', '417200', '198940', '093240', '033640', '259960', '008830', '091120', '005250', '172670', '007680', '230360', '021820', '181710', '095660', '053050', '029780', '000720', '037270', '093370', '001450', '000700', '078160', '012510', '481850', '109610', '003100', '117580', '036030', '005010', '141080', '025000', '004540', '006660', '084110', '052420', '008930', '018260', '034120', '059090', '044180', '058860', '011000', '091580', '099440', '192650', '049430', '036630', '122900', '009290', '214680', '115450', '060560', '121800', '005160', '019210', '123040', '307750', '103140', '002840', '007690', '140070', '035760', '092230', '372170', '123420']
[300-399] ['412540', '215200', '037230', '307950', '000070', '009160', '007390', '005740', '214450', '062040', '011280', '249420', '008250', '024090', '290650', '007700', '050860', '058850', '006090', '043650', '378850', '271940', '061970', '119830', '015590', '383310', '215000', '035900', '064350', '095570', '001020', '001080', '094480', '484870', '475560', '008770', '007860', '005500', '024900', '068240', '004560', '033920', '014790', '322000', '078340', '036460', '458650', '131090', '0008Z0', '0126Z0', '007570', '004780', '043260', '039130', '035890', '382840', '079940', '042420', '383800', '001440', '004840', '230240', '030200', '128940', '108490', '006650', '086900', '079430', '002200', '069510', '004890', '024120', '126600', '227840', '016800', '461300', '025540', '006260', '003920', '009150', '025320', '035420', '096770', '009540', '089140', '002220', '353810', '101360', '383220', '008420', '004170', '460850', '092190', '093050', '211050', '234080', '036570', '032500', '042700', '007340']
[400-499] ['016450', '001070', '015760', '180640', '081000', '334970', '194480', '001570', '036830', '007460', '299030', '011320', '064260', '002310', '005030', '000320', '357230', '003960', '004360', '036540', '122870', '000910', '089590', '251370', '047040', '143210', '204320', '284740', '278470', '003690', '005810', '326030', '950190', '091700', '064760', '092780', '086790', '088260', '039560', '067000', '294870', '404990', '006220', '047050', '001430', '104460', '016710', '053030', '088390', '036560', '950130', '950140', '357780', '244920', '012700', '053700', '068930', '046940', '071050', '011370', '097870', '017940', '086890', '064800', '006890', '005440', '028300', '089030', '028260', '002320', '008700', '073560', '005990', '232140', '192400', '316140', '456160', '441270', '097950', '005830', '256840', '008870', '000100', '004140', '038110', '009410', '052300', '008260', '018000', '041650', '001520', '060980', '030960', '0120G0', '015860', '018670', '035720', '084440', '028100', '112040']
[500-542] ['027410', '018290', '016590', '192080', '069730', '004270', '053280', '001630', '068270', '000640', '095720', '123410', '017860', '010040', '069640', '119850', '019170', '294570', '265520', '033160', '216080', '028050', '001500', '160980', '002350', '024830', '024840', '126560', '000810', '011790', '099190', '348950', '015710', '226320', '298050', '004910', '039570', '306200', '375500', '281740', '001740', '264900', '000850']
full_rescan batch operation: 0
Financial data collection log >> 
2026-05-17 02:00:30.297391, no: 0, code 0004V0 in process
  axrl = axr.legend(loc='upper left')
/home/andy/projects/trader/tools/dc_tools.py:146: UserWarning: Attempting to set identical low and high xlims makes transformation singular; automatically expanding.
  ax.set_xlim(-0.5, len(x) - 0.5)
/home/andy/projects/trader/tools/dc_tools.py:147: UserWarning: Attempting to set identical low and high xlims makes transformation singular; automatically expanding.
  axr.set_xlim(-0.5, len(x) - 0.5)
/home/andy/projects/trader/tools/dc_tools.py:115: UserWarning: No artists with labels found to put in legend.  Note that artists whose label start with an underscore are ignored when legend() is called with no argument.
  axl = ax.legend(loc='upper left')
/home/andy/projects/trader/tools/dc_tools.py:136: UserWarning: No artists with labels found to put in legend.  Note that artists whose label start with an underscore are ignored when legend() is called with no argument.
  axrl = axr.legend(loc='upper left')
/home/andy/projects/trader/tools/dc_tools.py:146: UserWarning: Attempting to set identical low and high xlims makes transformation singular; automatically expanding.
  ax.set_xlim(-0.5, len(x) - 0.5)
/home/andy/projects/trader/tools/dc_tools.py:147: UserWarning: Attempting to set identical low and high xlims makes transformation singular; automatically expanding.
  axr.set_xlim(-0.5, len(x) - 0.5)
/home/andy/projects/trader/tools/dc_tools.py:115: UserWarning: No artists with labels found to put in legend.  Note that artists whose label start with an underscore are ignored when legend() is called with no argument.
  axl = ax.legend(loc='upper left')
/home/andy/projects/trader/tools/dc_tools.py:136: UserWarning: No artists with labels found to put in legend.  Note that artists whose label start with an underscore are ignored when legend() is called with no argument.
  axrl = axr.legend(loc='upper left')
/home/andy/projects/trader/tools/dc_tools.py:146: UserWarning: Attempting to set identical low and high xlims makes transformation singular; automatically expanding.
  ax.set_xlim(-0.5, len(x) - 0.5)
/home/andy/projects/trader/tools/dc_tools.py:147: UserWarning: Attempting to set identical low and high xlims makes transformation singular; automatically expanding.
  axr.set_xlim(-0.5, len(x) - 0.5)
000020 | 1/605
000070 | 2/605
000080 | 3/605
000100 | 4/605
000120 | 5/605
000180 | 6/605
000210 | 7/605
000230 | 8/605
000250 | 9/605
000270 | 10/605
000320 | 11/605
000400 | 12/605
0004V0 | 13/605
000540 | 14/605
000640 | 15/605
000660 | 16/605
000680 | 17/605
000700 | 18/605
000720 | 19/605
000810 | 20/605
000850 | 21/605
000860 | 22/605
0008Z0 | 23/605
000910 | 24/605
000950 | 25/605
000990 | 26/605
0009K0 | 27/605
001020 | 28/605
001040 | 29/605
001060 | 30/605
001070 | 31/605
001080 | 32/605
001340 | 33/605
001430 | 34/605
001440 | 35/605
001450 | 36/605
001460 | 37/605
001470 | 38/605
001500 | 39/605
001520 | 40/605
001530 | 41/605
001570 | 42/605
0015S0 | 43/605
001630 | 44/605
001680 | 45/605
001740 | 46/605
001810 | 47/605
001940 | 48/605
002020 | 49/605
002070 | 50/605
002100 | 51/605
002200 | 52/605
002220 | 53/605
002240 | 54/605
002310 | 55/605
002320 | 56/605
002350 | 57/605
002460 | 58/605
002820 | 59/605
002840 | 60/605
002960 | 61/605
003080 | 62/605
003100 | 63/605
003120 | 64/605
003300 | 65/605
003460 | 66/605
003490 | 67/605
003550 | 68/605
003610 | 69/605
003650 | 70/605
003670 | 71/605
003690 | 72/605
003920 | 73/605
003960 | 74/605
004090 | 75/605
004100 | 76/605
004140 | 77/605
004170 | 78/605
004270 | 79/605
004360 | 80/605
004440 | 81/605
004540 | 82/605
004560 | 83/605
004700 | 84/605
004720 | 85/605
004780 | 86/605
004840 | 87/605
004890 | 88/605
004910 | 89/605
004970 | 90/605
005010 | 91/605
005030 | 92/605
005160 | 93/605
005180 | 94/605
005250 | 95/605
005290 | 96/605
005440 | 97/605
005490 | 98/605
005500 | 99/605
005740 | 100/605
005750 | 101/605
005810 | 102/605
005830 | 103/605
005850 | 104/605
005870 | 105/605
005880 | 106/605
005930 | 107/605
005960 | 108/605
005990 | 109/605
006090 | 110/605
006110 | 111/605
006120 | 112/605
006220 | 113/605
006260 | 114/605
006400 | 115/605
006650 | 116/605
006660 | 117/605
006800 | 118/605
006890 | 119/605
007160 | 120/605
007210 | 121/605
007280 | 122/605
007340 | 123/605
007390 | 124/605
007460 | 125/605
007570 | 126/605
007660 | 127/605
007680 | 128/605
007690 | 129/605
007700 | 130/605
007810 | 131/605
007860 | 132/605
008060 | 133/605
008250 | 134/605
008260 | 135/605
008420 | 136/605
008700 | 137/605
2026-05-17 03:44:18.896909 | 008700 | quarterly data of 008700 is empty.
008730 | 138/605
008770 | 139/605
008830 | 140/605
008870 | 141/605
008930 | 142/605
009070 | 143/605
009150 | 144/605
009160 | 145/605
009200 | 146/605
009270 | 147/605
009290 | 148/605
009410 | 149/605
009540 | 150/605
009580 | 151/605
009680 | 152/605
009770 | 153/605
009830 | 154/605
009970 | 155/605
010040 | 156/605
010130 | 157/605
010140 | 158/605
010770 | 159/605
010820 | 160/605
011000 | 161/605
011070 | 162/605
011280 | 163/605
011320 | 164/605
011330 | 165/605
011370 | 166/605
011790 | 167/605
011810 | 168/605
012030 | 169/605
0120G0 | 170/605
012510 | 171/605
012630 | 172/605
012690 | 173/605
0126Z0 | 174/605
2026-05-17 03:48:40.692277 | 0126Z0 | quarterly data of 0126Z0 is empty.
012700 | 175/605
012750 | 176/605
013580 | 177/605
014160 | 178/605
014470 | 179/605
014620 | 180/605
014790 | 181/605
014820 | 182/605
015590 | 183/605
015710 | 184/605
015760 | 185/605
015860 | 186/605
015890 | 187/605
016360 | 188/605
016380 | 189/605
016450 | 190/605
016590 | 191/605
016710 | 192/605
016800 | 193/605
016880 | 194/605
017250 | 195/605
017550 | 196/605
017800 | 197/605
017860 | 198/605
017900 | 199/605
017940 | 200/605
018000 | 201/605
018250 | 202/605
018260 | 203/605
018290 | 204/605
018310 | 205/605
018670 | 206/605
019170 | 207/605
019210 | 208/605
020000 | 209/605
021320 | 210/605
021820 | 211/605
023590 | 212/605
024090 | 213/605
024110 | 214/605
024120 | 215/605
024740 | 216/605
024800 | 217/605
024830 | 218/605
024840 | 219/605
024850 | 220/605
024900 | 221/605
025000 | 222/605
025320 | 223/605
025540 | 224/605
025900 | 225/605
026150 | 226/605
027050 | 227/605
027410 | 228/605
028050 | 229/605
028100 | 230/605
028260 | 231/605
028300 | 232/605
029460 | 233/605
029780 | 234/605
030000 | 235/605
030200 | 236/605
030530 | 237/605
030960 | 238/605
031430 | 239/605
032500 | 240/605
032800 | 241/605
032830 | 242/605
033160 | 243/605
033320 | 244/605
033560 | 245/605
033640 | 246/605
033920 | 247/605
034120 | 248/605
034310 | 249/605
034730 | 250/605
035420 | 251/605
035510 | 252/605
035720 | 253/605
035760 | 254/605
035890 | 255/605
035900 | 256/605
036030 | 257/605
036460 | 258/605
036540 | 259/605
036560 | 260/605
036570 | 261/605
036630 | 262/605
036690 | 263/605
036830 | 264/605
037230 | 265/605
037270 | 266/605
038110 | 267/605
038530 | 268/605
038540 | 269/605
039020 | 270/605
039130 | 271/605
039560 | 272/605
039570 | 273/605
039830 | 274/605
039980 | 275/605
040300 | 276/605
041510 | 277/605
041650 | 278/605
041920 | 279/605
042420 | 280/605
042520 | 281/605
042700 | 282/605
043260 | 283/605
043650 | 284/605
044180 | 285/605
044490 | 286/605
046940 | 287/605
047040 | 288/605
047050 | 289/605
047810 | 290/605
047820 | 291/605
049430 | 292/605
050860 | 293/605
051370 | 294/605
051500 | 295/605
051600 | 296/605
051900 | 297/605
052300 | 298/605
052420 | 299/605
052690 | 300/605
053030 | 301/605
053050 | 302/605
053080 | 303/605
053280 | 304/605
053450 | 305/605
053700 | 306/605
054930 | 307/605
055550 | 308/605
058730 | 309/605
058850 | 310/605
058860 | 311/605
059090 | 312/605
059210 | 313/605
060370 | 314/605
060560 | 315/605
060720 | 316/605
060850 | 317/605
060980 | 318/605
061970 | 319/605
062040 | 320/605
063080 | 321/605
063570 | 322/605
064260 | 323/605
064350 | 324/605
064760 | 325/605
064800 | 326/605
065650 | 327/605
065660 | 328/605
066620 | 329/605
067000 | 330/605
067160 | 331/605
067280 | 332/605
067570 | 333/605
068240 | 334/605
068270 | 335/605
068760 | 336/605
068790 | 337/605
068930 | 338/605
069510 | 339/605
069620 | 340/605
069640 | 341/605
069730 | 342/605
069960 | 343/605
071050 | 344/605
071090 | 345/605
071320 | 346/605
071840 | 347/605
073560 | 348/605
075580 | 349/605
076610 | 350/605
077500 | 351/605
078160 | 352/605
078340 | 353/605
078890 | 354/605
079370 | 355/605
079430 | 356/605
079940 | 357/605
081000 | 358/605
082640 | 359/605
083310 | 360/605
084110 | 361/605
084440 | 362/605
084690 | 363/605
085620 | 364/605
086520 | 365/605
086790 | 366/605
086890 | 367/605
086900 | 368/605
088130 | 369/605
088260 | 370/605
088390 | 371/605
088800 | 372/605
089010 | 373/605
089030 | 374/605
089140 | 375/605
089470 | 376/605
089590 | 377/605
089980 | 378/605
090080 | 379/605
090710 | 380/605
090850 | 381/605
091120 | 382/605
091580 | 383/605
091700 | 384/605
091810 | 385/605
092190 | 386/605
092230 | 387/605
092780 | 388/605
093050 | 389/605
093240 | 390/605
093370 | 391/605
094480 | 392/605
095570 | 393/605
095660 | 394/605
095720 | 395/605
096530 | 396/605
096760 | 397/605
096770 | 398/605
097870 | 399/605
097950 | 400/605
099190 | 401/605
099440 | 402/605
100120 | 403/605
100250 | 404/605
101360 | 405/605
101530 | 406/605
102370 | 407/605
102460 | 408/605
102940 | 409/605
103140 | 410/605
103590 | 411/605
104460 | 412/605
104700 | 413/605
105560 | 414/605
105630 | 415/605
107600 | 416/605
108230 | 417/605
108320 | 418/605
108490 | 419/605
109610 | 420/605
111110 | 421/605
111380 | 422/605
111710 | 423/605
112040 | 424/605
115440 | 425/605
115450 | 426/605
117580 | 427/605
118990 | 428/605
119610 | 429/605
119830 | 430/605
119850 | 431/605
121800 | 432/605
122450 | 433/605
122870 | 434/605
122900 | 435/605
123040 | 436/605
123410 | 437/605
123420 | 438/605
124560 | 439/605
126340 | 440/605
126560 | 441/605
126600 | 442/605
126700 | 443/605
128820 | 444/605
128940 | 445/605
131090 | 446/605
137950 | 447/605
139130 | 448/605
140070 | 449/605
141000 | 450/605
141080 | 451/605
143160 | 452/605
143210 | 453/605
151860 | 454/605
160980 | 455/605
161000 | 456/605
163560 | 457/605
169330 | 458/605
172670 | 459/605
175250 | 460/605
180640 | 461/605
181710 | 462/605
183190 | 463/605
183300 | 464/605
185750 | 465/605
187220 | 466/605
188260 | 467/605
189690 | 468/605
190510 | 469/605
192080 | 470/605
192400 | 471/605
192650 | 472/605
194370 | 473/605
194480 | 474/605
196170 | 475/605
198940 | 476/605
200880 | 477/605
204270 | 478/605
204320 | 479/605
/home/andy/projects/trader/tools/dc_tools.py:115: UserWarning: No artists with labels found to put in legend.  Note that artists whose label start with an underscore are ignored when legend() is called with no argument.
  axl = ax.legend(loc='upper left')
/home/andy/projects/trader/tools/dc_tools.py:136: UserWarning: No artists with labels found to put in legend.  Note that artists whose label start with an underscore are ignored when legend() is called with no argument.
  axrl = axr.legend(loc='upper left')
/home/andy/projects/trader/tools/dc_tools.py:146: UserWarning: Attempting to set identical low and high xlims makes transformation singular; automatically expanding.
  ax.set_xlim(-0.5, len(x) - 0.5)
/home/andy/projects/trader/tools/dc_tools.py:147: UserWarning: Attempting to set identical low and high xlims makes transformation singular; automatically expanding.
  axr.set_xlim(-0.5, len(x) - 0.5)
205470 | 480/605
207940 | 481/605
208370 | 482/605
211050 | 483/605
212560 | 484/605
214180 | 485/605
214430 | 486/605
214450 | 487/605
214680 | 488/605
215000 | 489/605
215200 | 490/605
215790 | 491/605
216080 | 492/605
217330 | 493/605
226320 | 494/605
227840 | 495/605
230240 | 496/605
230360 | 497/605
232140 | 498/605
234080 | 499/605
234100 | 500/605
234340 | 501/605
234690 | 502/605
241560 | 503/605
241710 | 504/605
241820 | 505/605
244920 | 506/605
246960 | 507/605
248170 | 508/605
249420 | 509/605
251370 | 510/605
256840 | 511/605
257720 | 512/605
259960 | 513/605
260930 | 514/605
261520 | 515/605
263750 | 516/605
264900 | 517/605
265520 | 518/605
267250 | 519/605
267260 | 520/605
267270 | 521/605
267980 | 522/605
271940 | 523/605
272210 | 524/605
272450 | 525/605
274090 | 526/605
278470 | 527/605
281740 | 528/605
282330 | 529/605
284740 | 530/605
290650 | 531/605
293480 | 532/605
293490 | 533/605
294570 | 534/605
294870 | 535/605
297890 | 536/605
298020 | 537/605
298050 | 538/605
299030 | 539/605
306200 | 540/605
306620 | 541/605
307750 | 542/605
307950 | 543/605
316140 | 544/605
319400 | 545/605
322000 | 546/605
326030 | 547/605
330590 | 548/605
330730 | 549/605
334970 | 550/605
348210 | 551/605
348370 | 552/605
348950 | 553/605
350520 | 554/605
352820 | 555/605
353810 | 556/605
354320 | 557/605
357230 | 558/605
357780 | 559/605
372170 | 560/605
373110 | 561/605
375500 | 562/605
376900 | 563/605
378850 | 564/605
382840 | 565/605
383220 | 566/605
383310 | 567/605
383800 | 568/605
383930 | 569/605
393890 | 570/605
400760 | 571/605
403490 | 572/605
403870 | 573/605
404990 | 574/605
412540 | 575/605
417010 | 576/605
417200 | 577/605
424870 | 578/605
432320 | 579/605
2026-05-17 04:34:38.400910 | 432320 | quarterly data of 432320 is empty.
437730 | 580/605
441270 | 581/605
443060 | 582/605
450080 | 583/605
452260 | 584/605
452280 | 585/605
456160 | 586/605
457190 | 587/605
458650 | 588/605
460850 | 589/605
461300 | 590/605
462510 | 591/605
475230 | 592/605
475430 | 593/605
475560 | 594/605
481850 | 595/605
484870 | 596/605
487360 | 597/605
487570 | 598/605
490470 | 599/605
950130 | 600/605
2026-05-17 04:35:57.166683 | 950130 | quarterly data of 950130 is empty.
950140 | 601/605
2026-05-17 04:35:58.349519 | 950140 | quarterly data of 950140 is empty.
950160 | 602/605
2026-05-17 04:35:59.530515 | 950160 | quarterly data of 950160 is empty.
950190 | 603/605
2026-05-17 04:36:00.712781 | 950190 | quarterly data of 950190 is empty.
950200 | 604/605
2026-05-17 04:36:01.893500 | 950200 | quarterly data of 950200 is empty.
950220 | 605/605
2026-05-17 04:36:03.072520 | 950220 | quarterly data of 950220 is empty.
sending incremental file list
000020.png
000070.png
000080.png
000100.png
000120.png
000180.png
000210.png
000230.png
000250.png
000270.png
000320.png
000400.png
0004V0.png
000540.png
000640.png
000660.png
000680.png
000700.png
000720.png
000810.png
000850.png
000860.png
0008Z0.png
000910.png
000950.png
000990.png
0009K0.png
001020.png
001040.png
001060.png
001070.png
001080.png
001340.png
001430.png
001440.png
001450.png
001460.png
001470.png
001500.png
001520.png
001530.png
001570.png
0015S0.png
001630.png
001680.png
001740.png
001810.png
001940.png
002020.png
002070.png
002100.png
002200.png
002220.png
002240.png
002310.png
002320.png
002350.png
002460.png
002820.png
002840.png
002960.png
003080.png
003100.png
003120.png
003300.png
003460.png
003490.png
003550.png
003610.png
003650.png
003670.png
003690.png
003920.png
003960.png
004090.png
004100.png
004140.png
004170.png
004270.png
004360.png
004440.png
004540.png
004560.png
004700.png
004720.png
004780.png
004840.png
004890.png
004910.png
004970.png
005010.png
005030.png
005160.png
005180.png
005250.png
005290.png
005440.png
005490.png
005500.png
005740.png
005750.png
005810.png
005830.png
005850.png
005870.png
005880.png
005930.png
005960.png
005990.png
006090.png
006110.png
006120.png
006220.png
006260.png
006400.png
006650.png
006660.png
006800.png
006890.png
007160.png
007210.png
007280.png
007340.png
007390.png
007460.png
007570.png
007660.png
007680.png
007690.png
007700.png
007810.png
007860.png
008060.png
008250.png
008260.png
008420.png
008730.png
008770.png
008830.png
008870.png
008930.png
009070.png
009150.png
009160.png
009200.png
009270.png
009290.png
009410.png
009540.png
009580.png
009680.png
009770.png
009830.png
009970.png
010040.png
010130.png
010140.png
010770.png
010820.png
011000.png
011070.png
011280.png
011320.png
011330.png
011370.png
011790.png
011810.png
012030.png
0120G0.png
012510.png
012630.png
012690.png
012700.png
012750.png
013580.png
014160.png
014470.png
014620.png
014790.png
014820.png
015590.png
015710.png
015760.png
015860.png
015890.png
016360.png
016380.png
016450.png
016590.png
016710.png
016800.png
016880.png
017250.png
017550.png
017800.png
017860.png
017900.png
017940.png
018000.png
018250.png
018260.png
018290.png
018310.png
018670.png
019170.png
019210.png
020000.png
021320.png
021820.png
023590.png
024090.png
024110.png
024120.png
024740.png
024800.png
024830.png
024840.png
024850.png
024900.png
025000.png
025320.png
025540.png
025900.png
026150.png
027050.png
027410.png
028050.png
028100.png
028260.png
028300.png
029460.png
029780.png
030000.png
030200.png
030530.png
030960.png
031430.png
032500.png
032800.png
032830.png
033160.png
033320.png
033560.png
033640.png
033920.png
034120.png
034310.png
034730.png
035420.png
035510.png
035720.png
035760.png
035890.png
035900.png
036030.png
036460.png
036540.png
036560.png
036570.png
036630.png
036690.png
036830.png
037230.png
037270.png
038110.png
038530.png
038540.png
039020.png
039130.png
039560.png
039570.png
039830.png
039980.png
040300.png
041510.png
041650.png
041920.png
042420.png
042520.png
042700.png
043260.png
043650.png
044180.png
044490.png
046940.png
047040.png
047050.png
047810.png
047820.png
049430.png
050860.png
051370.png
051500.png
051600.png
051900.png
052300.png
052420.png
052690.png
053030.png
053050.png
053080.png
053280.png
053450.png
053700.png
054930.png
055550.png
058730.png
058850.png
058860.png
059090.png
059210.png
060370.png
060560.png
060720.png
060850.png
060980.png
061970.png
062040.png
063080.png
063570.png
064260.png
064350.png
064760.png
064800.png
065650.png
065660.png
066620.png
067000.png
067160.png
067280.png
067570.png
068240.png
068270.png
068760.png
068790.png
068930.png
069510.png
069620.png
069640.png
069730.png
069960.png
071050.png
071090.png
071320.png
071840.png
073560.png
075580.png
076610.png
077500.png
078160.png
078340.png
078890.png
079370.png
079430.png
079940.png
081000.png
082640.png
083310.png
084110.png
084440.png
084690.png
085620.png
086520.png
086790.png
086890.png
086900.png
088130.png
088260.png
088390.png
088800.png
089010.png
089030.png
089140.png
089470.png
089590.png
089980.png
090080.png
090710.png
090850.png
091120.png
091580.png
091700.png
091810.png
092190.png
092230.png
092780.png
093050.png
093240.png
093370.png
094480.png
095570.png
095660.png
095720.png
096530.png
096760.png
096770.png
097870.png
097950.png
099190.png
099440.png
100120.png
100250.png
101360.png
101530.png
102370.png
102460.png
102940.png
103140.png
103590.png
104460.png
104700.png
105560.png
105630.png
107600.png
108230.png
108320.png
108490.png
109610.png
111110.png
111380.png
111710.png
112040.png
115440.png
115450.png
117580.png
118990.png
119610.png
119830.png
119850.png
121800.png
122450.png
122870.png
122900.png
123040.png
123410.png
123420.png
124560.png
126340.png
126560.png
126600.png
126700.png
128820.png
128940.png
131090.png
137950.png
139130.png
140070.png
141000.png
141080.png
143160.png
143210.png
151860.png
160980.png
161000.png
163560.png
169330.png
172670.png
175250.png
180640.png
181710.png
183190.png
183300.png
185750.png
187220.png
188260.png
189690.png
190510.png
192080.png
192400.png
192650.png
194370.png
194480.png
196170.png
198940.png
200880.png
204270.png
204320.png
205470.png
207940.png
208370.png
211050.png
212560.png
214180.png
214430.png
214450.png
214680.png
215000.png
215200.png
215790.png
216080.png
217330.png
226320.png
227840.png
230240.png
230360.png
232140.png
234080.png
234100.png
234340.png
234690.png
241560.png
241710.png
241820.png
244920.png
246960.png
248170.png
249420.png
251370.png
256840.png
257720.png
259960.png
260930.png
261520.png
263750.png
264900.png
265520.png
267250.png
267260.png
267270.png
267980.png
271940.png
272210.png
272450.png
274090.png
278470.png
281740.png
282330.png
284740.png
290650.png
293480.png
293490.png
294570.png
294870.png
297890.png
298020.png
298050.png
299030.png
306200.png
306620.png
307750.png
307950.png
316140.png
319400.png
322000.png
326030.png
330590.png
330730.png
334970.png
348210.png
348370.png
348950.png
350520.png
352820.png
353810.png
354320.png
357230.png
357780.png
372170.png
373110.png
375500.png
376900.png
378850.png
382840.png
383220.png
383310.png
383800.png
383930.png
393890.png
400760.png
403490.png
403870.png
404990.png
412540.png
417010.png
417200.png
424870.png
437730.png
441270.png
443060.png
450080.png
452260.png
452280.png
456160.png
457190.png
458650.png
460850.png
461300.png
462510.png
475230.png
475430.png
475560.png
481850.png
484870.png
487360.png
487570.png
490470.png
df_krx.db
update_info.txt

sent 247,264,147 bytes  received 11,378 bytes  98,910,210.00 bytes/sec
total size is 1,128,715,064  speedup is 4.56
[main 1683331] 2026-05-17 upload done from linux machine
 8 files changed, 2643 insertions(+)
 create mode 100644 data_collection/log/autorun.log
 create mode 100644 data_collection/log/data_collection.log
 create mode 100644 data_collection/log/plot_gen_control_exceptions.log
To https://github.com/iburn78/trader
   7b2cce1..1683331  main -> main
https://github.com/iburn78/trader URL에서
 * branch            main       -> FETCH_HEAD
이미 업데이트 상태입니다.
Company health data collection initiated at 2026-05-18 02:00:07.013076
Updating KRX data...
Updating between dates: 2026-05-10 / 2026-05-18
FULL rescan codes:
Total 71 items.
[0-70] ['0004V0', '0009K0', '0015S0', '002960', '003460', '004720', '004970', '005850', '006800', '009270', '009830', '010770', '011070', '012690', '0126Z0', '014820', '024740', '026150', '027050', '038530', '041920', '051600', '059210', '060370', '060850', '065650', '065660', '071320', '076610', '089590', '090080', '090710', '091580', '096530', '100250', '107600', '111110', '111380', '115440', '124560', '139130', '175250', '187220', '188260', '207940', '208370', '214430', '215790', '217330', '241710', '246960', '248170', '259960', '261520', '272210', '298020', '306620', '330730', '373110', '375500', '376900', '383930', '403490', '417010', '424870', '432320', '443060', '452260', '452280', '475230', '487360']
PARTIAL rescan codes:
Total 116 items.
[0-99] ['059090', '274090', '030530', '185750', '012750', '350520', '003690', '018290', '014790', '000120', '024800', '404990', '009200', '099440', '002460', '009150', '089470', '078340', '003300', '481850', '054930', '241560', '004270', '003610', '950220', '183300', '008700', '169330', '089590', '084690', '003920', '215000', '383800', '040300', '006800', '009580', '000270', '017900', '008870', '079370', '241820', '334970', '950190', '004090', '126700', '011330', '032830', '002100', '204270', '000400', '021820', '007860', '122450', '005160', '299030', '005960', '330590', '950200', '0126Z0', '017250', '032800', '093240', '017550', '298050', '105560', '000700', '001080', '000720', '190510', '005250', '002240', '033920', '102460', '251370', '016880', '293480', '000230', '063080', '050860', '064350', '009290', '348950', '005750', '198940', '189690', '230360', '053700', '234340', '042520', '018000', '041510', '950130', '001810', '005010', '412540', '017800', '085620', '084440', '400760', '088260']
[100-115] ['000540', '030960', '060720', '068270', '263750', '950160', '437730', '259960', '066620', '009070', '095570', '260930', '950140', '103140', '001450', '097870']
full_rescan batch operation: 0
Financial data collection log >> 
